element,wavelength,intensity,persistence,type
Cesium,4288.38,50,0,Alkali Metals
Cesium,4363.30,80,0,Alkali Metals
Cesium,4373.04,40,0,Alkali Metals
Cesium,4405.26,40,0,Alkali Metals
Cesium,4501.55,120,0,Alkali Metals
Cesium,4526.74,200,1,Alkali Metals
Cesium,4538.97,40,0,Alkali Metals
Cesium,4555.28,15,1,Alkali Metals
Cesium,4593.17,8,1,Alkali Metals
Cesium,4603.79,1000,1,Alkali Metals
Cesium,4616.17,40,0,Alkali Metals
Cesium,4763.64,70,0,Alkali Metals
Cesium,4830.19,250,0,Alkali Metals
Cesium,4870.04,200,0,Alkali Metals
Cesium,4880.05,50,0,Alkali Metals
Cesium,4952.85,400,0,Alkali Metals
Cesium,4972.60,80,0,Alkali Metals
Cesium,5043.80,250,0,Alkali Metals
Cesium,5209.58,70,0,Alkali Metals
Cesium,5227.04,800,1,Alkali Metals
Cesium,5249.38,300,0,Alkali Metals
Cesium,5274.05,110,0,Alkali Metals
Cesium,5349.13,100,0,Alkali Metals
Cesium,5370.99,200,0,Alkali Metals
Cesium,5465.94,1,0,Alkali Metals
Cesium,5502.88,1,0,Alkali Metals
Cesium,5563.02,400,0,Alkali Metals
Cesium,5635.21,2,0,Alkali Metals
Cesium,5664.02,3,0,Alkali Metals
Cesium,5814.16,50,0,Alkali Metals
Cesium,5831.14,250,0,Alkali Metals
Cesium,5838.83,1,0,Alkali Metals
Cesium,5845.14,5,0,Alkali Metals
Cesium,5925.63,500,0,Alkali Metals
Cesium,6010.49,10,0,Alkali Metals
Cesium,6034.09,1,0,Alkali Metals
Cesium,6128.61,100,0,Alkali Metals
Cesium,6213.10,15,0,Alkali Metals
Cesium,6217.60,3,0,Alkali Metals
Cesium,6354.55,5,0,Alkali Metals
Cesium,6495.53,80,0,Alkali Metals
Cesium,6536.44,100,0,Alkali Metals
Cesium,6586.51,8,0,Alkali Metals
Cesium,6628.66,2,0,Alkali Metals
Cesium,6646.57,90,0,Alkali Metals
Cesium,6723.28,50,0,Alkali Metals
Cesium,6724.47,100,0,Alkali Metals
Cesium,6824.65,3,0,Alkali Metals
Cesium,6870.45,5,0,Alkali Metals
Cesium,6955.50,400,0,Alkali Metals
Cesium,6973.30,80,0,Alkali Metals
Cesium,6979.67,150,0,Alkali Metals
Cesium,6983.49,15,0,Alkali Metals
Cesium,7149.54,130,0,Alkali Metals
Cesium,7228.53,13,0,Alkali Metals
Cesium,7279.90,2,0,Alkali Metals
Cesium,7279.96,20,0,Alkali Metals
Cesium,7608.90,40,0,Alkali Metals
Cesium,7852.52,25,0,Alkali Metals
Cesium,7943.88,50,0,Alkali Metals
Cesium,7997.44,200,0,Alkali Metals
Cesium,8012.98,20,0,Alkali Metals
Cesium,8015.73,60,0,Alkali Metals
Cesium,8047.13,80,0,Alkali Metals
Cesium,8078.94,8,0,Alkali Metals
Cesium,8079.04,70,0,Alkali Metals
Cesium,8521.13,1000,1,Alkali Metals
Cesium,8608.31,15,0,Alkali Metals
Cesium,8761.41,250,1,Alkali Metals
Cesium,8943.47,1000,1,Alkali Metals
Cesium,9172.32,300,1,Alkali Metals
Cesium,9208.53,90,0,Alkali Metals
Cesium,9220.75,30,0,Alkali Metals
Cesium,9994.79,14,0,Alkali Metals
Cesium,,300,0,Alkali Metals
Cesium,,80,0,Alkali Metals
Cesium,,400,0,Alkali Metals
Cesium,,30,0,Alkali Metals
Cesium,,25,0,Alkali Metals
Cesium,,13,0,Alkali Metals
Cesium,,50,0,Alkali Metals
Cesium,,20,0,Alkali Metals
Cesium,,11,0,Alkali Metals
Cesium,,20,0,Alkali Metals
Cesium,,50,0,Alkali Metals
Cesium,,600,1,Alkali Metals
Cesium,,140,1,Alkali Metals
Cesium,,40,1,Alkali Metals
Cesium,,90,1,Alkali Metals
Cesium,,14,1,Alkali Metals
Cesium,,900,1,Alkali Metals
Cesium,,20,1,Alkali Metals
Cesium,,15,1,Alkali Metals
Cesium,,11,1,Alkali Metals
Cesium,,13,1,Alkali Metals
Cesium,,25,1,Alkali Metals
Cesium,,12,1,Alkali Metals
Cesium,,14,1,Alkali Metals
Cesium,,20,1,Alkali Metals
Cesium,,60,1,Alkali Metals
Cesium,,70,1,Alkali Metals
Cesium,,14,1,Alkali Metals
Cesium,,9,1,Alkali Metals
Cesium,,15,1,Alkali Metals
Cesium,,8,1,Alkali Metals
Cesium,,11,1,Alkali Metals
Cesium,,50,1,Alkali Metals
Cesium,,10,1,Alkali Metals
Cesium,,20,1,Alkali Metals
Cesium,,3,1,Alkali Metals
Neodymium,3484.88,250,0,Lanthanides
Neodymium,3665.18,100,0,Lanthanides
Neodymium,3672.36,100,0,Lanthanides
Neodymium,3673.54,110,0,Lanthanides
Neodymium,3685.80,200,0,Lanthanides
Neodymium,3714.73,120,0,Lanthanides
Neodymium,3723.50,140,0,Lanthanides
Neodymium,3728.13,130,0,Lanthanides
Neodymium,3735.54,200,0,Lanthanides
Neodymium,3738.06,200,0,Lanthanides
Neodymium,3752.49,110,0,Lanthanides
Neodymium,3757.82,90,0,Lanthanides
Neodymium,3758.95,150,0,Lanthanides
Neodymium,3763.47,150,0,Lanthanides
Neodymium,3769.65,90,0,Lanthanides
Neodymium,3775.50,250,0,Lanthanides
Neodymium,3779.47,130,0,Lanthanides
Neodymium,3780.40,110,0,Lanthanides
Neodymium,3781.32,90,0,Lanthanides
Neodymium,3784.25,400,1,Lanthanides
Neodymium,3803.47,200,0,Lanthanides
Neodymium,3805.36,500,1,Lanthanides
Neodymium,3808.77,100,0,Lanthanides
Neodymium,3810.49,110,0,Lanthanides
Neodymium,3814.73,130,0,Lanthanides
Neodymium,3826.42,200,0,Lanthanides
Neodymium,3828.85,100,0,Lanthanides
Neodymium,3830.47,90,0,Lanthanides
Neodymium,3836.54,140,0,Lanthanides
Neodymium,3838.98,300,0,Lanthanides
Neodymium,3848.24,300*,0,Lanthanides
Neodymium,3848.31,300*,0,Lanthanides
Neodymium,3848.52,300,0,Lanthanides
Neodymium,3851.66,400*,1,Lanthanides
Neodymium,3851.74,400*,1,Lanthanides
Neodymium,3863.33,700*,1,Lanthanides
Neodymium,3863.40,700*,1,Lanthanides
Neodymium,3869.07,150,0,Lanthanides
Neodymium,3878.58,200,0,Lanthanides
Neodymium,3879.55,200,0,Lanthanides
Neodymium,3880.38,140,0,Lanthanides
Neodymium,3880.78,200,0,Lanthanides
Neodymium,3887.87,100,0,Lanthanides
Neodymium,3889.93,250,0,Lanthanides
Neodymium,3890.58,250,0,Lanthanides
Neodymium,3890.94,250,0,Lanthanides
Neodymium,3891.51,110,0,Lanthanides
Neodymium,3894.63,150,0,Lanthanides
Neodymium,3900.21,400,1,Lanthanides
Neodymium,3901.84,250,0,Lanthanides
Neodymium,3905.89,300,0,Lanthanides
Neodymium,3907.84,90,0,Lanthanides
Neodymium,3911.16,400,1,Lanthanides
Neodymium,3912.23,150,0,Lanthanides
Neodymium,3915.95,110,0,Lanthanides
Neodymium,3920.96,200,0,Lanthanides
Neodymium,3927.10,90,0,Lanthanides
Neodymium,3934.82,110,0,Lanthanides
Neodymium,3938.86,90,0,Lanthanides
Neodymium,3941.51,400,1,Lanthanides
Neodymium,3951.16,400,1,Lanthanides
Neodymium,3952.20,150,0,Lanthanides
Neodymium,3958.00,110,0,Lanthanides
Neodymium,3962.21,90,0,Lanthanides
Neodymium,3963.12,250,0,Lanthanides
Neodymium,3973.30,200,0,Lanthanides
Neodymium,3973.69,140,0,Lanthanides
Neodymium,3976.85,140,0,Lanthanides
Neodymium,3979.49,140,0,Lanthanides
Neodymium,3990.10,250,0,Lanthanides
Neodymium,3991.74,200,0,Lanthanides
Neodymium,3994.68,200,0,Lanthanides
Neodymium,4004.02,100,0,Lanthanides
Neodymium,4012.25,700,1,Lanthanides
Neodymium,4012.70,100,0,Lanthanides
Neodymium,4020.87,200,0,Lanthanides
Neodymium,4021.34,200,0,Lanthanides
Neodymium,4021.78,200,0,Lanthanides
Neodymium,4023.00,200,0,Lanthanides
Neodymium,4031.82,200,0,Lanthanides
Neodymium,4040.80,600,1,Lanthanides
Neodymium,4051.15,150,0,Lanthanides
Neodymium,4059.96,150,0,Lanthanides
Neodymium,4061.09,900,1,Lanthanides
Neodymium,4069.28,200,0,Lanthanides
Neodymium,4075.12,130,0,Lanthanides
Neodymium,4109.08,250,0,Lanthanides
Neodymium,4109.46,500,1,Lanthanides
Neodymium,4110.48,90,0,Lanthanides
Neodymium,4135.33,90,0,Lanthanides
Neodymium,4156.08,600,1,Lanthanides
Neodymium,4156.26,90,0,Lanthanides
Neodymium,4175.61,150,0,Lanthanides
Neodymium,4177.32,400,1,Lanthanides
Neodymium,4179.59,120,0,Lanthanides
Neodymium,4232.38,250,0,Lanthanides
Neodymium,4247.38,400,1,Lanthanides
Neodymium,4252.44,150,0,Lanthanides
Neodymium,4284.52,130,0,Lanthanides
Neodymium,4303.58,1000,1,Lanthanides
Neodymium,4325.76,200,0,Lanthanides
Neodymium,4327.93,90,0,Lanthanides
Neodymium,4338.70,100,0,Lanthanides
Neodymium,4351.29,130,0,Lanthanides
Neodymium,4358.17,150,0,Lanthanides
Neodymium,4385.66,130,0,Lanthanides
Neodymium,4400.83,100,0,Lanthanides
Neodymium,4411.06,90,0,Lanthanides
Neodymium,4446.39,110,0,Lanthanides
Neodymium,4451.57,250,0,Lanthanides
Neodymium,4462.99,140,0,Lanthanides
Neodymium,4527.25,250,0,Lanthanides
Neodymium,4559.67,300,0,Lanthanides
Neodymium,4586.62,200,0,Lanthanides
Neodymium,4603.82,200,0,Lanthanides
Neodymium,4609.87,200,0,Lanthanides
Neodymium,4621.94,600,1,Lanthanides
Neodymium,4627.98,200,0,Lanthanides
Neodymium,4634.24,1000,1,Lanthanides
Neodymium,4641.10,700,1,Lanthanides
Neodymium,4646.40,400,0,Lanthanides
Neodymium,4649.67,600,1,Lanthanides
Neodymium,4654.73,400,0,Lanthanides
Neodymium,4683.45,600,1,Lanthanides
Neodymium,4684.04,200,0,Lanthanides
Neodymium,4690.35,200,0,Lanthanides
Neodymium,4696.44,400,0,Lanthanides
Neodymium,4706.96,250,0,Lanthanides
Neodymium,4719.02,500,1,Lanthanides
Neodymium,4731.77,250,0,Lanthanides
Neodymium,4779.46,250,0,Lanthanides
Neodymium,4866.74,400,0,Lanthanides
Neodymium,4883.81,700,1,Lanthanides
Neodymium,4891.07,500,0,Lanthanides
Neodymium,4896.93,500,1,Lanthanides
Neodymium,4901.53,250,0,Lanthanides
Neodymium,4901.84,400,0,Lanthanides
Neodymium,4913.41,400,0,Lanthanides
Neodymium,4924.53,900,1,Lanthanides
Neodymium,4944.83,500,1,Lanthanides
Neodymium,4954.78,600,1,Lanthanides
Neodymium,5130.60,130,0,Lanthanides
Neodymium,5191.45,90,0,Lanthanides
Neodymium,5192.62,120,0,Lanthanides
Neodymium,5213.23,300,0,Lanthanides
Neodymium,5249.59,130,0,Lanthanides
Neodymium,5273.43,110,0,Lanthanides
Neodymium,5291.67,200,0,Lanthanides
Neodymium,5293.17,130,0,Lanthanides
Neodymium,5319.82,90,0,Lanthanides
Neodymium,5620.54,400,0,Lanthanides
Neodymium,5675.97,250,0,Lanthanides
Neodymium,5729.29,200,0,Lanthanides
Neodymium,3484.88,250,0,Lanthanides
Neodymium,3665.18,100,0,Lanthanides
Neodymium,3672.36,100,0,Lanthanides
Neodymium,3673.54,110,0,Lanthanides
Neodymium,3685.80,200,0,Lanthanides
Neodymium,3714.73,120,0,Lanthanides
Neodymium,3723.50,140,0,Lanthanides
Neodymium,3728.13,130,0,Lanthanides
Neodymium,3735.54,200,0,Lanthanides
Neodymium,3738.06,200,0,Lanthanides
Neodymium,3752.49,110,0,Lanthanides
Neodymium,3757.82,90,0,Lanthanides
Neodymium,3758.95,150,0,Lanthanides
Neodymium,3763.47,150,0,Lanthanides
Neodymium,3769.65,90,0,Lanthanides
Neodymium,3775.50,250,0,Lanthanides
Neodymium,3779.47,130,0,Lanthanides
Neodymium,3780.40,110,0,Lanthanides
Neodymium,3781.32,90,0,Lanthanides
Neodymium,3784.25,400,1,Lanthanides
Neodymium,3803.47,200,0,Lanthanides
Neodymium,3805.36,500,1,Lanthanides
Neodymium,3808.77,100,0,Lanthanides
Neodymium,3810.49,110,0,Lanthanides
Neodymium,3814.73,130,0,Lanthanides
Neodymium,3826.42,200,0,Lanthanides
Neodymium,3828.85,100,0,Lanthanides
Neodymium,3830.47,90,0,Lanthanides
Neodymium,3836.54,140,0,Lanthanides
Neodymium,3838.98,300,0,Lanthanides
Neodymium,3848.24,300*,0,Lanthanides
Neodymium,3848.31,300*,0,Lanthanides
Neodymium,3848.52,300,0,Lanthanides
Neodymium,3851.66,400*,1,Lanthanides
Neodymium,3851.74,400*,1,Lanthanides
Neodymium,3863.33,700*,1,Lanthanides
Neodymium,3863.40,700*,1,Lanthanides
Neodymium,3869.07,150,0,Lanthanides
Neodymium,3878.58,200,0,Lanthanides
Neodymium,3879.55,200,0,Lanthanides
Neodymium,3880.38,140,0,Lanthanides
Neodymium,3880.78,200,0,Lanthanides
Neodymium,3887.87,100,0,Lanthanides
Neodymium,3889.93,250,0,Lanthanides
Neodymium,3890.58,250,0,Lanthanides
Neodymium,3890.94,250,0,Lanthanides
Neodymium,3891.51,110,0,Lanthanides
Neodymium,3894.63,150,0,Lanthanides
Neodymium,3900.21,400,1,Lanthanides
Neodymium,3901.84,250,0,Lanthanides
Neodymium,3905.89,300,0,Lanthanides
Neodymium,3907.84,90,0,Lanthanides
Neodymium,3911.16,400,1,Lanthanides
Neodymium,3912.23,150,0,Lanthanides
Neodymium,3915.95,110,0,Lanthanides
Neodymium,3920.96,200,0,Lanthanides
Neodymium,3927.10,90,0,Lanthanides
Neodymium,3934.82,110,0,Lanthanides
Neodymium,3938.86,90,0,Lanthanides
Neodymium,3941.51,400,1,Lanthanides
Neodymium,3951.16,400,1,Lanthanides
Neodymium,3952.20,150,0,Lanthanides
Neodymium,3958.00,110,0,Lanthanides
Neodymium,3962.21,90,0,Lanthanides
Neodymium,3963.12,250,0,Lanthanides
Neodymium,3973.30,200,0,Lanthanides
Neodymium,3973.69,140,0,Lanthanides
Neodymium,3976.85,140,0,Lanthanides
Neodymium,3979.49,140,0,Lanthanides
Neodymium,3990.10,250,0,Lanthanides
Neodymium,3991.74,200,0,Lanthanides
Neodymium,3994.68,200,0,Lanthanides
Neodymium,4004.02,100,0,Lanthanides
Neodymium,4012.25,700,1,Lanthanides
Neodymium,4012.70,100,0,Lanthanides
Neodymium,4020.87,200,0,Lanthanides
Neodymium,4021.34,200,0,Lanthanides
Neodymium,4021.78,200,0,Lanthanides
Neodymium,4023.00,200,0,Lanthanides
Neodymium,4031.82,200,0,Lanthanides
Neodymium,4040.80,600,1,Lanthanides
Neodymium,4051.15,150,0,Lanthanides
Neodymium,4059.96,150,0,Lanthanides
Neodymium,4061.09,900,1,Lanthanides
Neodymium,4069.28,200,0,Lanthanides
Neodymium,4075.12,130,0,Lanthanides
Neodymium,4109.08,250,0,Lanthanides
Neodymium,4109.46,500,1,Lanthanides
Neodymium,4110.48,90,0,Lanthanides
Neodymium,4135.33,90,0,Lanthanides
Neodymium,4156.08,600,1,Lanthanides
Neodymium,4156.26,90,0,Lanthanides
Neodymium,4175.61,150,0,Lanthanides
Neodymium,4177.32,400,1,Lanthanides
Neodymium,4179.59,120,0,Lanthanides
Neodymium,4232.38,250,0,Lanthanides
Neodymium,4247.38,400,1,Lanthanides
Neodymium,4252.44,150,0,Lanthanides
Neodymium,4284.52,130,0,Lanthanides
Neodymium,4303.58,1000,1,Lanthanides
Neodymium,4325.76,200,0,Lanthanides
Neodymium,4327.93,90,0,Lanthanides
Neodymium,4338.70,100,0,Lanthanides
Neodymium,4351.29,130,0,Lanthanides
Neodymium,4358.17,150,0,Lanthanides
Neodymium,4385.66,130,0,Lanthanides
Neodymium,4400.83,100,0,Lanthanides
Neodymium,4411.06,90,0,Lanthanides
Neodymium,4446.39,110,0,Lanthanides
Neodymium,4451.57,250,0,Lanthanides
Neodymium,4462.99,140,0,Lanthanides
Neodymium,4527.25,250,0,Lanthanides
Neodymium,4559.67,300,0,Lanthanides
Neodymium,4586.62,200,0,Lanthanides
Neodymium,4603.82,200,0,Lanthanides
Neodymium,4609.87,200,0,Lanthanides
Neodymium,4621.94,600,1,Lanthanides
Neodymium,4627.98,200,0,Lanthanides
Neodymium,4634.24,1000,1,Lanthanides
Neodymium,4641.10,700,1,Lanthanides
Neodymium,4646.40,400,0,Lanthanides
Neodymium,4649.67,600,1,Lanthanides
Neodymium,4654.73,400,0,Lanthanides
Neodymium,4683.45,600,1,Lanthanides
Neodymium,4684.04,200,0,Lanthanides
Neodymium,4690.35,200,0,Lanthanides
Neodymium,4696.44,400,0,Lanthanides
Neodymium,4706.96,250,0,Lanthanides
Neodymium,4719.02,500,1,Lanthanides
Neodymium,4731.77,250,0,Lanthanides
Neodymium,4779.46,250,0,Lanthanides
Neodymium,4866.74,400,0,Lanthanides
Neodymium,4883.81,700,1,Lanthanides
Neodymium,4891.07,500,0,Lanthanides
Neodymium,4896.93,500,1,Lanthanides
Neodymium,4901.53,250,0,Lanthanides
Neodymium,4901.84,400,0,Lanthanides
Neodymium,4913.41,400,0,Lanthanides
Neodymium,4924.53,900,1,Lanthanides
Neodymium,4944.83,500,1,Lanthanides
Neodymium,4954.78,600,1,Lanthanides
Neodymium,5130.60,130,0,Lanthanides
Neodymium,5191.45,90,0,Lanthanides
Neodymium,5192.62,120,0,Lanthanides
Neodymium,5213.23,300,0,Lanthanides
Neodymium,5249.59,130,0,Lanthanides
Neodymium,5273.43,110,0,Lanthanides
Neodymium,5291.67,200,0,Lanthanides
Neodymium,5293.17,130,0,Lanthanides
Neodymium,5319.82,90,0,Lanthanides
Neodymium,5620.54,400,0,Lanthanides
Neodymium,5675.97,250,0,Lanthanides
Neodymium,5729.29,200,0,Lanthanides
Tellurium,2002.028,1000,1,Metalloids
Tellurium,2081.172,250,1,Metalloids
Tellurium,2142.822,700,1,Metalloids
Tellurium,2147.260,120,1,Metalloids
Tellurium,2159.864,14,0,Metalloids
Tellurium,2215.630,15,0,Metalloids
Tellurium,2255.507,5,0,Metalloids
Tellurium,2259.034,20,1,Metalloids
Tellurium,2265.536,5,0,Metalloids
Tellurium,2373.06,100,0,Metalloids
Tellurium,2383.277,50,1,Metalloids
Tellurium,2385.792,60,1,Metalloids
Tellurium,2438.69,250,0,Metalloids
Tellurium,2530.738,5,0,Metalloids
Tellurium,2567.82,100,0,Metalloids
Tellurium,2574.96,50,0,Metalloids
Tellurium,2591.12,50,0,Metalloids
Tellurium,2592.85,50,0,Metalloids
Tellurium,2605.72,50,0,Metalloids
Tellurium,2624.86,50,0,Metalloids
Tellurium,2649.66,500,0,Metalloids
Tellurium,2677.13,4,0,Metalloids
Tellurium,2858.29,500,0,Metalloids
Tellurium,2895.41,800,0,Metalloids
Tellurium,2967.29,400,0,Metalloids
Tellurium,3047.00,400,0,Metalloids
Tellurium,3175.147,4,0,Metalloids
Tellurium,3406.79,800,0,Metalloids
Tellurium,3521.11,250,1,Metalloids
Tellurium,3611.78,500,0,Metalloids
Tellurium,4006.52,250,1,Metalloids
Tellurium,4169.77,500,0,Metalloids
Tellurium,4261.11,500,0,Metalloids
Tellurium,4364.00,800,0,Metalloids
Tellurium,4478.63,800,0,Metalloids
Tellurium,4557.78,500,0,Metalloids
Tellurium,4641.12,500,0,Metalloids
Tellurium,4654.37,900,1,Metalloids
Tellurium,4686.91,1000,0,Metalloids
Tellurium,4696.38,500,0,Metalloids
Tellurium,4706.53,500,0,Metalloids
Tellurium,4766.05,500,0,Metalloids
Tellurium,4784.87,500,0,Metalloids
Tellurium,4827.14,500,0,Metalloids
Tellurium,4831.28,800,0,Metalloids
Tellurium,4842.90,800,0,Metalloids
Tellurium,4865.12,600,0,Metalloids
Tellurium,4866.24,1000,0,Metalloids
Tellurium,5576.35,800,0,Metalloids
Tellurium,5649.26,800,1,Metalloids
Tellurium,5666.20,500,0,Metalloids
Tellurium,5708.12,1000,1,Metalloids
Tellurium,5755.85,800,0,Metalloids
Tellurium,5974.68,500,0,Metalloids
Tellurium,8758.183,120,0,Metalloids
Tellurium,9722.742,200,1,Metalloids
Tellurium,9868.92,20,0,Metalloids
Tellurium,9956.30,25,0,Metalloids
Tellurium,,250,1,Metalloids
Tellurium,,150,1,Metalloids
Tellurium,,30,1,Metalloids
Tellurium,,70,1,Metalloids
Tellurium,,400,1,Metalloids
Tellurium,,250,1,Metalloids
Tellurium,,60,1,Metalloids
Tellurium,,40,1,Metalloids
Tellurium,,60,1,Metalloids
Tellurium,,90,1,Metalloids
Tellurium,,140,1,Metalloids
Tellurium,,80,1,Metalloids
Tellurium,,110,1,Metalloids
Tellurium,,40,1,Metalloids
Tellurium,2002.028,1000,1,Metalloids
Tellurium,2081.172,250,1,Metalloids
Tellurium,2142.822,700,1,Metalloids
Tellurium,2147.260,120,1,Metalloids
Tellurium,2159.864,14,0,Metalloids
Tellurium,2215.630,15,0,Metalloids
Tellurium,2255.507,5,0,Metalloids
Tellurium,2259.034,20,1,Metalloids
Tellurium,2265.536,5,0,Metalloids
Tellurium,2373.06,100,0,Metalloids
Tellurium,2383.277,50,1,Metalloids
Tellurium,2385.792,60,1,Metalloids
Tellurium,2438.69,250,0,Metalloids
Tellurium,2530.738,5,0,Metalloids
Tellurium,2567.82,100,0,Metalloids
Tellurium,2574.96,50,0,Metalloids
Tellurium,2591.12,50,0,Metalloids
Tellurium,2592.85,50,0,Metalloids
Tellurium,2605.72,50,0,Metalloids
Tellurium,2624.86,50,0,Metalloids
Tellurium,2649.66,500,0,Metalloids
Tellurium,2677.13,4,0,Metalloids
Tellurium,2858.29,500,0,Metalloids
Tellurium,2895.41,800,0,Metalloids
Tellurium,2967.29,400,0,Metalloids
Tellurium,3047.00,400,0,Metalloids
Tellurium,3175.147,4,0,Metalloids
Tellurium,3406.79,800,0,Metalloids
Tellurium,3521.11,250,1,Metalloids
Tellurium,3611.78,500,0,Metalloids
Tellurium,4006.52,250,1,Metalloids
Tellurium,4169.77,500,0,Metalloids
Tellurium,4261.11,500,0,Metalloids
Tellurium,4364.00,800,0,Metalloids
Tellurium,4478.63,800,0,Metalloids
Tellurium,4557.78,500,0,Metalloids
Tellurium,4641.12,500,0,Metalloids
Tellurium,4654.37,900,1,Metalloids
Tellurium,4686.91,1000,0,Metalloids
Tellurium,4696.38,500,0,Metalloids
Tellurium,4706.53,500,0,Metalloids
Tellurium,4766.05,500,0,Metalloids
Tellurium,4784.87,500,0,Metalloids
Tellurium,4827.14,500,0,Metalloids
Tellurium,4831.28,800,0,Metalloids
Tellurium,4842.90,800,0,Metalloids
Tellurium,4865.12,600,0,Metalloids
Tellurium,4866.24,1000,0,Metalloids
Tellurium,5576.35,800,0,Metalloids
Tellurium,5649.26,800,1,Metalloids
Tellurium,5666.20,500,0,Metalloids
Tellurium,5708.12,1000,1,Metalloids
Tellurium,5755.85,800,0,Metalloids
Tellurium,5974.68,500,0,Metalloids
Tellurium,8758.183,120,0,Metalloids
Tellurium,9722.742,200,1,Metalloids
Tellurium,9868.92,20,0,Metalloids
Tellurium,9956.30,25,0,Metalloids
Tellurium,,250,1,Metalloids
Tellurium,,150,1,Metalloids
Tellurium,,30,1,Metalloids
Tellurium,,70,1,Metalloids
Tellurium,,400,1,Metalloids
Tellurium,,250,1,Metalloids
Tellurium,,60,1,Metalloids
Tellurium,,40,1,Metalloids
Tellurium,,60,1,Metalloids
Tellurium,,90,1,Metalloids
Tellurium,,140,1,Metalloids
Tellurium,,80,1,Metalloids
Tellurium,,110,1,Metalloids
Tellurium,,40,1,Metalloids
Chlorine,3833.348,25,0,
Chlorine,3845.367,15,0,
Chlorine,3845.651,20,0,
Chlorine,3850.991,60,1,
Chlorine,3851.373,40,1,
Chlorine,3860.83,140,1,
Chlorine,3860.985,25,0,
Chlorine,4132.498,60,1,
Chlorine,4372.93,30,0,
Chlorine,4768.649,25,0,
Chlorine,4781.318,70,0,
Chlorine,4794.55,600,1,
Chlorine,4810.06,150,1,
Chlorine,4819.471,90,0,
Chlorine,4896.77,400,1,
Chlorine,4904.776,250,1,
Chlorine,4917.731,140,1,
Chlorine,4995.477,60,0,
Chlorine,5078.264,140,1,
Chlorine,5217.94,300,1,
Chlorine,5221.355,130,1,
Chlorine,5392.119,80,1,
Chlorine,5423.23,600,1,
Chlorine,5423.507,60,0,
Chlorine,5443.37,110,1,
Chlorine,5444.205,60,0,
Chlorine,5457.022,30,0,
Chlorine,7256.620,40,0,
Chlorine,7414.114,25,0,
Chlorine,7547.072,60,1,
Chlorine,7672.419,12,0,
Chlorine,7717.581,40,0,
Chlorine,7744.970,50,1,
Chlorine,7769.163,11,0,
Chlorine,7821.363,11,0,
Chlorine,7830.746,8,0,
Chlorine,7878.215,15,0,
Chlorine,7899.310,12,0,
Chlorine,7915.084,9,0,
Chlorine,7924.645,15,0,
Chlorine,7933.894,10,0,
Chlorine,7935.012,8,0,
Chlorine,7997.854,14,0,
Chlorine,8015.611,11,0,
Chlorine,8084.508,8,0,
Chlorine,8085.562,11,0,
Chlorine,8086.672,15,0,
Chlorine,8194.420,12,0,
Chlorine,8199.128,11,0,
Chlorine,8200.21,11,0,
Chlorine,8212.038,90,1,
Chlorine,8220.445,15,0,
Chlorine,8221.742,100,1,
Chlorine,8333.307,90,1,
Chlorine,8375.94,500,1,
Chlorine,8428.254,80,1,
Chlorine,8467.341,11,0,
Chlorine,8550.438,11,0,
Chlorine,8575.24,100,1,
Chlorine,8585.97,400,1,
Chlorine,8686.26,20,0,
Chlorine,8912.921,11,0,
Chlorine,8948.063,15,0,
Chlorine,9038.982,10,0,
Chlorine,9045.433,12,0,
Chlorine,9073.166,10,0,
Chlorine,9121.146,40,0,
Chlorine,9191.731,15,0,
Chlorine,9288.856,20,0,
Chlorine,9452.098,20,0,
Chlorine,9592.222,20,0,
Chlorine,,8,0,
Chlorine,,14,0,
Chlorine,3833.348,25,0,
Chlorine,3845.367,15,0,
Chlorine,3845.651,20,0,
Chlorine,3850.991,60,1,
Chlorine,3851.373,40,1,
Chlorine,3860.83,140,1,
Chlorine,3860.985,25,0,
Chlorine,4132.498,60,1,
Chlorine,4372.93,30,0,
Chlorine,4768.649,25,0,
Chlorine,4781.318,70,0,
Chlorine,4794.55,600,1,
Chlorine,4810.06,150,1,
Chlorine,4819.471,90,0,
Chlorine,4896.77,400,1,
Chlorine,4904.776,250,1,
Chlorine,4917.731,140,1,
Chlorine,4995.477,60,0,
Chlorine,5078.264,140,1,
Chlorine,5217.94,300,1,
Chlorine,5221.355,130,1,
Chlorine,5392.119,80,1,
Chlorine,5423.23,600,1,
Chlorine,5423.507,60,0,
Chlorine,5443.37,110,1,
Chlorine,5444.205,60,0,
Chlorine,5457.022,30,0,
Chlorine,7256.620,40,0,
Chlorine,7414.114,25,0,
Chlorine,7547.072,60,1,
Chlorine,7672.419,12,0,
Chlorine,7717.581,40,0,
Chlorine,7744.970,50,1,
Chlorine,7769.163,11,0,
Chlorine,7821.363,11,0,
Chlorine,7830.746,8,0,
Chlorine,7878.215,15,0,
Chlorine,7899.310,12,0,
Chlorine,7915.084,9,0,
Chlorine,7924.645,15,0,
Chlorine,7933.894,10,0,
Chlorine,7935.012,8,0,
Chlorine,7997.854,14,0,
Chlorine,8015.611,11,0,
Chlorine,8084.508,8,0,
Chlorine,8085.562,11,0,
Chlorine,8086.672,15,0,
Chlorine,8194.420,12,0,
Chlorine,8199.128,11,0,
Chlorine,8200.21,11,0,
Chlorine,8212.038,90,1,
Chlorine,8220.445,15,0,
Chlorine,8221.742,100,1,
Chlorine,8333.307,90,1,
